Group,Artifact,Version,GitHub Link
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20 (*),https://github.com/dessalines/jerboa
com.android.tools.utp,utp-common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3 (*),https://github.com/dessalines/jerboa
com.google.testing.platform,launcher,0.0.9-alpha02,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-additional-test-output-proto,31.7.3,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.testing.platform,android-device-provider-local,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-apk-installer,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,annotations,31.7.3,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre,https://github.com/dessalines/jerboa
com.google.guava,failureaccess,1.0.1,https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
org.checkerframework,checker-qual,3.33.0,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.j2objc,j2objc-annotations,2.8,https://github.com/dessalines/jerboa
net.java.dev.jna,jna-platform,5.6.0,https://github.com/dessalines/jerboa
net.java.dev.jna,jna,5.6.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-apk-installer-proto,31.7.3,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.testing.platform,android-device-provider-local,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.google.testing.platform,core-proto,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-coverage,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,annotations,31.7.3,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre,https://github.com/dessalines/jerboa
com.google.guava,failureaccess,1.0.1,https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
org.checkerframework,checker-qual,3.33.0,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.j2objc,j2objc-annotations,2.8,https://github.com/dessalines/jerboa
net.java.dev.jna,jna-platform,5.6.0,https://github.com/dessalines/jerboa
net.java.dev.jna,jna,5.6.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20 (*),https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-coverage-proto,31.7.3,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.testing.platform,android-device-provider-local,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-device-info,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,annotations,31.7.3,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre,https://github.com/dessalines/jerboa
com.google.guava,failureaccess,1.0.1,https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
org.checkerframework,checker-qual,3.33.0,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.j2objc,j2objc-annotations,2.8,https://github.com/dessalines/jerboa
net.java.dev.jna,jna-platform,5.6.0,https://github.com/dessalines/jerboa
net.java.dev.jna,jna,5.6.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.android.tools.utp,utp-common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3 (*),https://github.com/dessalines/jerboa
com.google.testing.platform,launcher,0.0.9-alpha02,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-device-info-proto,31.7.3,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.testing.platform,android-device-provider-local,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-emulator-control,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,annotations,31.7.3,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre,https://github.com/dessalines/jerboa
com.google.guava,failureaccess,1.0.1,https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
org.checkerframework,checker-qual,3.33.0,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.j2objc,j2objc-annotations,2.8,https://github.com/dessalines/jerboa
net.java.dev.jna,jna-platform,5.6.0,https://github.com/dessalines/jerboa
net.java.dev.jna,jna,5.6.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.0 -> 1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.9.20 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.6.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.6.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-bom,1.6.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.6.4 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.6.4 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.6.21 -> 1.9.20 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.6.21 -> 1.9.20,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.20 (*),https://github.com/dessalines/jerboa
commons-io,commons-io,2.13.0,https://github.com/dessalines/jerboa
com.google.code.gson,gson,2.10.1,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre (*),https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-emulator-control-proto,31.7.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.20 (*),https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.android.tools.emulator,proto,31.7.3,https://github.com/dessalines/jerboa
com.google.code.gson,gson,2.10.1,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre (*),https://github.com/dessalines/jerboa
io.grpc,grpc-core,1.57.0,https://github.com/dessalines/jerboa
io.grpc,grpc-api,1.57.0,https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-android -> 32.0.1-jre (*),https://github.com/dessalines/jerboa
com.google.code.gson,gson,2.10.1,https://github.com/dessalines/jerboa
com.google.android,annotations,4.1.1.4,https://github.com/dessalines/jerboa
org.codehaus.mojo,animal-sniffer-annotations,1.23,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-android -> 32.0.1-jre (*),https://github.com/dessalines/jerboa
io.perfmark,perfmark-api,0.26.0,https://github.com/dessalines/jerboa
io.grpc,grpc-context,1.57.0,https://github.com/dessalines/jerboa
io.grpc,grpc-api,1.57.0 (*),https://github.com/dessalines/jerboa
io.grpc,grpc-netty,1.57.0,https://github.com/dessalines/jerboa
io.grpc,grpc-core,1.57.0 (*),https://github.com/dessalines/jerboa
io.netty,netty-codec-http2,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-resolver,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-codec,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-handler,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-resolver,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport-native-unix-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec-http,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-handler,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-handler-proxy,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec-socks,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-common,4.1.93.Final,https://github.com/dessalines/jerboa
io.netty,netty-buffer,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-transport,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.netty,netty-codec-http,4.1.93.Final (*),https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-android -> 32.0.1-jre (*),https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
io.perfmark,perfmark-api,0.26.0,https://github.com/dessalines/jerboa
io.netty,netty-transport-native-unix-common,4.1.93.Final (*),https://github.com/dessalines/jerboa
io.grpc,grpc-protobuf,1.57.0,https://github.com/dessalines/jerboa
io.grpc,grpc-api,1.57.0 (*),https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.api.grpc,proto-google-common-protos,2.17.0,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.21.12 -> 3.22.3,https://github.com/dessalines/jerboa
io.grpc,grpc-protobuf-lite,1.57.0,https://github.com/dessalines/jerboa
io.grpc,grpc-api,1.57.0 (*),https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-android -> 32.0.1-jre (*),https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-android -> 32.0.1-jre (*),https://github.com/dessalines/jerboa
io.grpc,grpc-stub,1.57.0,https://github.com/dessalines/jerboa
io.grpc,grpc-api,1.57.0 (*),https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-android -> 32.0.1-jre (*),https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
javax.annotation,javax.annotation-api,1.3.2,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.22.3,https://github.com/dessalines/jerboa
com.google.testing.platform,android-device-provider-local,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.google.crypto.tink,tink,1.7.0,https://github.com/dessalines/jerboa
com.google.protobuf,protobuf-java,3.19.3 -> 3.22.3,https://github.com/dessalines/jerboa
com.google.code.gson,gson,2.8.9 -> 2.10.1,https://github.com/dessalines/jerboa
com.google.testing.platform,android-driver-instrumentation,0.0.9-alpha02,https://github.com/dessalines/jerboa
com.android.tools.utp,android-test-plugin-host-logcat,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,common,31.7.3,https://github.com/dessalines/jerboa
com.android.tools,annotations,31.7.3,https://github.com/dessalines/jerboa
com.google.guava,guava,32.0.1-jre,https://github.com/dessalines/jerboa
com.google.guava,failureaccess,1.0.1,https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,https://github.com/dessalines/jerboa
com.google.code.findbugs,jsr305,3.0.2,https://github.com/dessalines/jerboa
org.checkerframework,checker-qual,3.33.0,https://github.com/dessalines/jerboa
com.google.errorprone,error_prone_annotations,2.18.0,https://github.com/dessalines/jerboa
com.google.j2objc,j2objc-annotations,2.8,https://github.com/dessalines/jerboa
net.java.dev.jna,jna-platform,5.6.0,https://github.com/dessalines/jerboa
